span,IGNORANCE TYPE
"Expanding training, research opportunities and mentorship for researchers in low-income settings hold great promise in developing a pipeline of expertise to advance the science with the skills to use this science effectively to promote change [30].",0
"Potential for lives saved\nTo understand the impact of evidence-based interventions on deaths due to complications of preterm birth, we considered analyses including historical data from high income countries (Figure4), recent change in middle income countries (Figures5and6) and a new analysis using lives saved modelling.",0
"History lessons from neonatal mortality reduction in high income countries\nThe historical data from the United States and United Kingdom (Figure4) shows that a moderate increase in coverage of selected interventions results in a mortality reduction, even in the absence of neonatal intensive care.",0
"A number of lessons can be drawn from this historical data:\nBasic care and infection case management interventions have an effect on neonatal deaths and on deaths amongst moderate and late preterm births, which account for over 80% of preterm births.",0
"More targeted care is necessary for reducing deaths among babies 28 to <32 weeks and this reduction could be accelerated as higher-impact interventions are now known, such as antenatal corticosteroids, surfactant, KMC and other enhanced methods of infant warming and feeding which were not available in the mid-20th century in the United States and United Kingdom.",0
"Intensive care may be necessary to reduce deaths among extremely premature babies (< 28 weeks), who account for 5% of all premature babies though a larger proportion of deaths.",0
"[""Lives saved modelling for preterm mortality reduction\nA Lives Saved Tool ( LiST ) analysis examining projected lives saved with interventions for preterm birth was conducted for 75 Countdown to 2015 priority countries (These countries are: Afghanistan, Angola, Azerbaijan, Bangladesh, Benin, Bolivia, Botswana, Brazil, Burkina Faso, Burundi, Cambodia, Cameroon, Central African Republic, Chad, China, Comoros, Congo, Democratic Republic of the Congo, Côte d'Ivoire, Djibouti, Egypt, Equatorial Guinea, Eritrea, Ethiopia, Gabon, The Gambia, Ghana, Guatemala, Guinea, Guinea-Bissau, Haiti, India, Indonesia, Iraq, Kenya, Democratic Republic of Korea, Kyrgyz Republic, Lao People's Democratic Republic, Lesotho, Liberia, Madagascar, Malawi, Mali, Mauritania, Mexico, Morocco, Mozambique, Myanmar, Nepal, Niger, Nigeria, Pakistan, Papua New Guinea, Peru, Philippines, Rwanda, Sao Tome and Principe, Senegal, Sierra Leone, Solomon Islands, Somalia, South Africa, South Sudan, Sudan, Swaziland, Tajikistan, United Republic of Tanzania, Togo, Turkmenistan, Uganda, Uzbekistan, Vietnam, Yemen, Zambia, and Zimbabwe.).""]",0
"The modelling methods have been widely published including discussions of the limitations, which are particularly related to the lack of coverage data for many of the specific interventions [44-47].",0
We considered the period from 2010 to 2015 and then through 2025 to allow for a more feasible time frame to scale up care and progress on the prevention agenda.,0
"The results of the LiST analysis found that 84% of premature babies (more than 921,000 lives) could be saved in 2025 if these interventions were made universally available (95%).",0
"Full coverage of antenatal corticosteroids alone resulted in high mortality reductions, a 41% decrease from 2010 [20].",0
"Implementing KMC alone also suggests that a high reduction of deaths could be achieved [21], averting approximately 531,000 neonatal deaths in 2025.",0
"If these two interventions were added to existing health system packages, especially noting the recent shifts to more facility births in Africa and Asia, then a high impact is possible even in a relatively short time frame.",0
"Note that obstetric care would also have an impact, but is not estimated separately\n\nTargets for action by 2025\nThe Born Too Soon report initiated a process towards achieving goals for preterm birth prevention and presented a new goal for the reduction of deaths due to complications of preterm birth (Figure7) [48].",0
"The latter goal was set through consultation by a group of technical experts, and several analyses were undertaken to inform this target, notably (1) projections by country of the deaths due to preterm birth from now until 2025, assuming no change in trends and assuming expected changes in Gross National Income (GNI); (2) reduction in preterm-specific neonatal mortality if the historical trends from the United Kingdom or the United States (Figure4) were applied or if more rapid recent reductions in middle-income countries were applied (Figures5and6); (3) preterm-specific neonatal mortality reductions predicted based on coverage changes according to the Lives Saved Tool Modelling (Table2).",0
"Scenario 1: ""Business as usual""\nShould governments and the global community take no further direct action to address deaths due to preterm birth, mortality will decline by 24% by 2025 according to an analysis of regional trends over the past decade and forward projection (or 16%, if the projection is based on forecasted GNI change) (Figure4).",0
"Given this scenario and taking into account changing numbers of births, the global total of preterm deaths will not reduce significantly by 2025, with around 900,000 premature babies continuing to die every year.",0
Scenario 2: Countries take action to catch up with top performers within their region\nPreterm mortality could be halved by 2025 if governments took action now to match the top performers within their regions or to match the historical reductions in the United States and the United Kingdom from basic interventions before widespread use of intensive care (Figure4).,0
"The examples of Sri Lanka and Turkey (see Figure5) present examples of significant reduction in mortality, halving deaths in 10 years linked to scale up of intensive care.",0
Even those countries with higher mortality rates that are not yet ready to scale up intensive care could see a 50% reduction as shown in the mid-20th century in the United States and the United Kingdom.,0
"This reduction is achievable with improved essential care of premature babies and better case management of infections and respiratory distress syndrome, especially since the deaths of moderately-preterm babies are the most common and preventable ones.",0
"There are high-impact, cost-effective interventions currently at low coverage [5,6], such as antenatal corticosteroids and KMC, that could significantly accelerate progress, which were not available in the United States and the United Kingdom in the middle of the 20th century when the neonatal mortality rate (NMR) was significantly reduced.",0
"Hence, it would be expected, with the inclusion of these and other innovations, that mortality reduction could be more rapid than for the historical examples.",0
"Scenario 3: Countries achieve universal coverage of basic interventions\nShould governments adopt universal coverage of interventions (95%) ensuring that every woman and child who needs an intervention receives it, then, according to the LiST analysis (Table2) and the historical data (Figure4), countries could achieve an 84% reduction of 1.1 million deaths due to preterm birth complications.",0
"While ensuring a 95% coverage rate is ideal and would result in a major mortality reduction, this process will take time.",0
"Initiating these changes can start to move countries toward their goal of preterm mortality reduction while also preventing death due to other causes of newborn death, as well as maternal deaths and stillbirths, through shared interventions such as skilled care at birth.",0
Call to action\nBorn Too Soon is sobering in the news of a large burden and in the personal stories of loss behind that burden.,0
"Yet this is also a story of hope in the significant opportunities for change, especially as we approach the final sprint for the MDG 4 target and aim to maintain momentum beyond 2015.",0
These first-ever country estimates of preterm birth leave us without the excuse of ignorance [3].,0
"The problem is increasing - for the countries with 20-year trend data, the majority show an increase in preterm birth rates [3].",0
"Additionally, the burden is not shared equally, with the impact of preterm birth falling most severely on the poorest families and in low- and middle-income countries where health systems are less prepared to respond.",0
"Preterm birth is a problem that we all share; therefore, the solutions must also be shared, and won through cooperation, collaboration and coordination of the many constituencies and stakeholders.",0
"A number of specific actions, pursued by all partners and applied across the RMNCH continuum of care, will help prevent preterm birth and associated mortality, and have an immediate, profound and sustained impact on human capital.",0
Invest\nBring both financial and other resources to address maternal and newborn health and the burden of preterm birth.,0
"Implement\n• Adapt integrated packages of care, considering contexts, and tailored to local health service delivery channels.",0
"• Increase reach of existing preventive interventions in the preconception period, especially family planning, and including adolescent-friendly services.",0
"• Ensure that every woman receives the high-quality care she needs during pregnancy, birth and postnatally, especially if she is at risk of preterm birth.",0
"There should be greater emphasis on the universal provision of antenatal corticosteroids, building on the work of the UN Commission on Life-Saving Commodities for Women and Children as an opportunity to accelerate progress.",0
"• Undertake immediate action to scale up KMC as a standard of care for all preterm babies under 2,000 grams, regardless of resource setting.",0
• Improve methods for diagnosing and treating prematurity-related impairment in childhood.,0
"• Ensure that every family has the support they need, immediately after birth of a premature baby, following its loss, or living with a child with prematurity-associated disability.",0
"Parents, advocates and civil society have captured the attention of governments and monitored progress in the United States through support of an annual Premature Birth Report Card.",0
"The Report Card, a familiar means of assessing progress for school-age children, has been a powerful tool used in the United States to prevent preterm birth and its serious health consequences.",0
Transparency and objectivity of the data and analysis are important factors in the success of the Report Cards.,0
"[""Sustained effort by healthcare leaders and advocates at all levels, inside and outside of government, has elevated the issue of preterm birth on the nation's health agenda, contributing to an announcement of new federal resources to test promising practices in February 2012.""]",0
"As federal and state governments devote attention and resources to the problem, the Report Cards will continue to mobilise stakeholders and mark progress.",0
"More information is available athttp://www.marchofdimes.com/mission/prematurity-reportcard.aspx\n\nInform\nImprove the data for preterm birth rates, mortality, impairment and their causes, with regular tracking of coverage, quality and equity gaps, as is done through Countdown to 2015 and linked to the work of the Commission for Information and Accountability using the data for action and accountability, including the establishment of national birth registrations.",0
"Innovate\nConduct multi-country collaborative research on the:\n• Etiology of preterm birth, advancing the understanding of strategies to prevent and treat maternal health conditions associated with preterm birth (e.g., pre-eclampsia and gestational diabetes) and improving identification of diagnostic markers and related screening tools.",0
• Implementation research to develop and deliver innovations to reach the poorest.,0
"This agenda is ambitious, yet it can and must be accomplished if the actions are to be given the visibility, funding and attention they deserve.",0
"To be successful in our goals, the constituencies identified must work together collaboratively and in partnership in ways that are transparent to all, vigorous and accountable.",0
"Caption (TABLE-WRAP): TABLE 3\n\nEveryone has a role to play: actions for the six key constituency groups involved in Every Women Every ChildGovernments and policy-makers at local, national, regional and global levels:Invest • Set national targets for improved survival of premature babies and increase funding to ensuring equitable access to quality care to meet these targets by 2025.",0
"Implement • Strengthen health systems for quality maternal and neonatal care, including improved community awareness and demand for RMNCH services and adopt policies to promote universal access to quality preconception and maternal and perinatal services.",0
"Innovate • Promote the discovery, development and delivery of affordable and essential medicines, new technologies and novel models for training and services to prevent preterm birth and improve care of premature babies.",0
"Inform • Improve systems for collecting, evaluating and disseminating data on preterm birth rates, mortality, disability, quality of life and equitable coverage of evidence-based interventions to track progress towards MDGs 4 and 5 for maternal and child survival.",0
"The United Nations and other multilateral organistions:Invest • Support countries develop and align their national health plans, including costing and tracking implementation to achieve the health MDGs and preterm birth mortality-reduction targets.",0
"[""Implement • Define norms and guidelines to support efforts to improve women's and children's health, and encourage their adoption through provision of technical assistance and programmatic support for the prevention and treatment of preterm births.""]",0
"Innovate • Generate and disseminate evidence on preterm birth and provide a platform for sharing best practices, and use the UN Commodities Commission to address gaps for essential equipment and medicines (e.g., antenatal corticosteroids).",0
"Inform • Support the production, dissemination and use of coverage data for evidence-based interventions through the Countdown to 2015 and Commission for Information and Accountability through the independent Expert Review Group.",0
Donors and philanthropic institutions:Invest • Provide sustained long-term support in line with national health policies and RMNCH plans that incorporate preterm births and are harmonised with other related global health initiatives.,0
Innovate • Support high-priority research efforts to address solution gaps and implementation research to inform the scale up of evidence-based interventions to reduce preterm deaths.,0
Inform • Promote transparent tracking of commitments and accountability and of long-term improvements in national health management and information systems.,0
The business community:Invest • Invest additional resources to develop and adapt devices and commodities to prevent and treat preterm birth in low-income settings using innovative partnerships and business models.,0
Implement • Scale up best practices and partner with the public sector to improve service delivery and infrastructure for prevention and management of preterm birth.,0
"Innovate • Develop affordable new diagnostics, medicines, technologies and other interventions, including social and behavioural change, for preterm birth and make them available to the most vulnerable and marginalised.",0
Inform • Use and strengthen existing tracking systems for commodities and devices to improve supply chain logistics.,0
Academic and research institutions:Invest • Agree upon and promote an innovative research agenda for prevention of preterm birth and improved pregnancy outcomes and implementation research to reduce deaths from preterm birth.,0
"Implement • Build capacity at research institutions, especially in low- and middle-income countries, and train professionals.",0
"Innovate • Advance policy development by improving the metrics for impairment outcomes as well as preterm birth rates, and link to other pregnancy outcomes, reporting on trends and emerging issues relating to preterm births.",0
Inform • Strengthen global networks to disseminate new research findings and best practice related to preterm birth through leveraging the momentum from Born Too Soon and commitments of these institutions.,0
"Health care workers and their professional organisations:Invest • Advocate for and participate in evidence-based training, deployment and retention of workers with the necessary skills to address the burden of preterm birth.",0
Implement • Use evidence-based standards to prevent or treat preterm births; implement training; and update curricula with evidence-based interventions.,0
"Innovate • Work in partnership to provide universal access to the essential package of interventions, including both prevention and care, and involving task shifting where appropriate.",0
"Inform • Improve data collection to track preterm births and measurements, such as consistent assessment of gestational age, birthweight, cause of death, data on impairment and retinopathy of prematurity.",0
"Civil society:Invest • Advocate for increased attention to the health of women, newborns and children through strengthening parent groups and conducting national campaigns focusing on preterm birth.",0
Implement • Strengthen community and local capabilities to scale up implementation of interventions for preterm birth and support families who have lost babies or require long-term support for disability.,0
"Innovate • Develop and test innovative approaches to deliver essential services for prevention and care, particularly ones aimed at the most vulnerable and marginalised people.",0
"Inform • Educate, engage and mobilise communities to improve health education and care, beginning in adolescence; promote cost-effective solutions; track progress and hold all stakeholders at global, regional, national and local levels accountable for their commitments; promote accountability through the issuance of annual Countdown to 2015 country data profiles and global and national reports that document preterm birth rates and associated mortality and coverage of evidence-based interventions.",0
Caption (FIG): FIGURE 10\n\nThe United Nations - Life-saving Commodities for Women and Children-- potential for action to reduce preterm deaths .,0
"All of the partners, donors and contributors involved in the Born Too Soon movement see the report and this supplement as important next steps towards a world where every woman, every newborn and every child is given the best chance to survive and thrive.",0
"Likewise it should be unacceptable for almost 3 million newborns, to die, including those who are born too soon.",0
Over three-quarters of premature babies who die could be saved if basic care reached them and their mothers.,0
Rapid progress is possible.,0
"At the same time, research and innovation for preterm birth prevention is urgent.",0
"These actions would reduce disability and chronic disease, improve reproductive and maternal health, and build sustainable health systems.",0
We need more frontline health workers who are skilled and confident in newborn care.,0
"We need facilities equipped with life-saving commodities, and girls, and women who are educated, and enabled, can protect their own health, and that of their babies.",0
Differential Expression of Placental Glucocorticoid Receptors and Growth Arrest-Specific Transcript 5 in Term and Preterm Pregnancies: Evidence for Involvement of Maternal Stress\n\nAbstract\nPregnancy-specific stress predicts birth outcomes.,0
We hypothesized that there is a maternal stress-GR interaction that can influence fetal birth weight.,0
"[""This study examined the relationship between mothers' stress and attitude towards their pregnancies, placental glucocorticoid receptors (GRs) and growth arrest-specific transcript 5 (GAS5) expression, and the status of GR polymorphism, with their infants' birth weights.""]",0
"GAS5 and GR α were the predominant transcripts in both term and preterm placentas, with GAS5 being primarily localized in the syncytiotrophoblasts.",0
"In an attempt to mimic moderate and high stress environment in vitro , BeWo and JEG-3 cytotrophoblast cell lines were treated with 10\u2009nM–1000\u2009nM cortisol.",0
"Only expression of GAS5 was significantly upregulated by cortisol in all treatments compared with basal levels, but none of the GRs changed expression significantly.",0
"In an attempt to assess a stress versus gene interaction, we studied four GR polymorphisms.",0
"In the homozygous group for Tth111 I polymorphism, mothers with negative attitudes towards the pregnancy gave birth to infants with significantly lower birth weights compared to women with positive/neutral attitudes.",0
"However, placental GAS5 levels were inversely correlated with maternal stress.",0
This study points towards a potential gene-environment interaction that could be of predictive value for fetal weight.,0
Introduction\nPregnancy is associated with major physiological and future psychosocial changes and adaptation to these changes is crucial for normal fetal development and for healthy infant-mother relationships.,0
Maternal pregnancy-specific stress may be a more powerful contributor to birth outcomes than general stress [1].,0
"To date, four splice variants of the GR gene have been reported, formed by alternative splicing, termed GR α , GR β , GR γ , and GR-P [2].",0
Numerous studies have also reported the expression of different GR splice variants in different cell and tissue types [3–6].,0
"In a recent study by Kino and colleagues it was demonstrated that GAS5 ncRNA may be a repressor for the GR by acting as a decoy “glucocorticoid response element (GRE),” thus, competing with DNA GREs for binding to the GR.",0
Changes in the epigenetic regulation of the fetal GR promoter have been associated with exposure to prenatal maternal stress [9] reflecting a possible effect of maternal stress on the expression and function of the GR in the fetus.,0
"A GR Bcl I polymorphism has been associated with increased glucocorticoid sensitivity and was overrepresented in pregnant women with pathological, fetomaternal immune adaptation.",0
"Indeed, a number of polymorphisms have been described in the gene coding for the GR although it is still unclear whether the variability in the glucocorticoid responses observed is due to the polymorphisms or to other factors [10].",0
This sensitivity could be one mechanism linking maternal stress to fetal development.,0
"Only few of these polymorphisms are functionally relevant and these are the Tth111 I, the ER22/23EK, the N363S, the—already mentioned— Bcl I, and the GR-9 β .",0
"Studies have shown that at least three polymorphisms are associated with altered glucocorticoid sensitivity and also with changes in body composition and metabolic parameters [10,11], which could affect fetal development as well.",0
"[""This study examined the relationship between mothers' stress levels and attitude towards their pregnancies, placental GR and GAS5 expression, and the status of GR polymorphism, with their infants' birth weights.""]",0
We also examined the maternal attitude versus gene interaction in relation to fetal birth weight.,0
"Moreover, we tested the effect of cortisol on GR splicing and GAS5 expression of BeWo and JEG-3 placental cells, in an attempt to resemble a low, moderate, and high stress milieu in vitro .",0
The exact cause of maternal stress was not identified.,0
"[""We also tested the relationships between continuous predictors (women's age, stress) and infant weight, using Pearson correlations and partial correlations (when adjusting for age and BMI) and using\u2009 t -tests for dichotomous predictors (e.g., planned pregnancy) and ANOVA for testing the relationship between attitude type and infant birth weight, while controlling statistically for relevant confounders such as mothers' age, BMI, pregnancy planning, and pregnancy nutritional habits.""]",0
"Expression of Placental GAS5 and GRs\nQuantitative RT-PCR revealed that GAS5 and all GRs were expressed in human placentas ( n = 23); 13 were preterm labor (<37 gestational weeks) and 10 were term (>37 gestational weeks) labor, with GAS5 and GR α being the predominant transcripts.",0
It is evident that the major transcripts in the human placenta are GR α and GAS5.,0
"When relative mRNA abundance was calculated, an approximate 4-fold change in the GR α /GR-P in the preterm labor group was noted compared with the term group.",0
"In addition, a twofold increase in the GR α /GAS5 ratio was also noted in the preterm group compared to the term group (seeTable 2).",0
"In term placentas, there was a significant correlation between GR β and GR γ ( r = 0.580, P = 0.038) and with GR-P ( r = 0.980, P< 0.001).",0
"In the preterm group, the dynamics of GR splicing were altered, since GR α correlated with GR-P ( r = 0.710, P = 0.021) and GR β correlated with GAS5 ( r = 0.792, P = 0.011).",0
"However, no significant correlation was noted in the preterm group between fetal weight or maternal stress and the relative expression of GRs and GAS5.",0
"In the term group, the only significant correlation was between GAS5 and maternal stress ( r = −0.711, P = 0.021).",0
"Due to ethical restrictions, we were only able to assess the expression of GR α / β in 4 term and 3 preterm placentas.",0
"Since GR is present as different isoforms, multiple bands were observed and there was an expected interpatient variation in the protein expression.",0
Scanning densitometry of the bands corresponding to GR α / β normalized over GAPDH revealed no apparent differences in the expression of these variants between the term and the preterm groups (Figure 1(b)).,0
"Strong homogeneous staining mainly in the cytoplasm is detected in the syncytiotrophoblast cells on the outermost layer of the placental villi, with some scattered expression in cytotrophoblast cells (Figure 2(a)).",0
"Using RNA FISH, GAS5 localized primarily in syncytiotrophoblasts (Figure 2(c)).",0
This is a first time that GAS5 localization has been studied in human placentas.,0
GAS5 was significantly lower in expression in JEG-3 cells when compared to BeWo under basal conditions (Figure 3(a)).,0
"For the GRs, significantly higher expression levels were detected only for GR γ and GR-P in the JEG-3 cells compared to the BeWo cells (Figure 3(b)).",0
"When BeWo and JEG-3 cells were treated with cortisol 10\u2009nM, 100\u2009nM, or 1000\u2009nM, the expression of GAS5 was significantly upregulated (all P< 0.05) compared with their corresponding basal levels (Figure 4(a)).",0
"However, cortisol treatments did not exert any significant changes in the gene expression of GR α (Figure 4(b)), GR β (Figure 4(c)), GR γ (Figure 4(d)), and GR-P in either of the cell lines (Figure 4(e)).",0
"In addition, there were no apparent changes in protein expression of GR α / β in BeWo cells treated with 10–1000\u2009nM of cortisol, corroborating the qPCR studies (data not shown).",0
"[""Since the maternal attitude towards the pregnancy was a significant predictor of fetal birth weight, we reexamined this association as a function of the GR genepolymorphisms, resembling a gene-environment interaction and statistically controlling for mothers' age, BMI, pregnancy planning, and pregnancy nutritional habits, to remove any potential sources of statistical bias that could skew our data.""]",0
"Statistical analysis of the maternal Tht111 I polymorphism has shown an inverse correlation between negative maternal attitude and infant birth weight ( r = −0.41, P = 0.030), only in Tht111 I CC polymorphism subgroup.",0
"In Tht111 I CT, no significant correlations were noted, controlling for age, BMI, pregnancy planning, and consumption of fast food during pregnancy.",0
"These data point towards an interaction between stress and genetics, since only in the CC polymorphic GR group did negative maternal attitude predict fetal weight reduction, but not in the CT group, independent of confounders.",0
"[""Hence, the effects of maternal attitudes on fetal weight depend on the mother's polymorphism of GR gene.""]",0
None of the remaining GR polymorphism subgroups demonstrated any differential correlations between maternal attitudes and fetal weight (data not shown).,0
Discussion\nThe present study extends previous findings and provides evidence for the first time how maternal stress and GR polymorphisms can potentially affect fetal outcome together.,0
"As reviewed previously, prenatal maternal stress has been shown to have long-term effects on the psychological as well as behavioral development of the offspring [15,16].",0
"In our cohort, women with negative attitudes exhibited higher levels of stress during pregnancy compared to women with neutral/positive attitudes and gave birth to infants with lower birth weights than those with positive/neutral attitudes towards their pregnancy (500\u2009gr difference [13]).",0
"In terms of the polymorphisms analyses, only the maternal Tth111 I polymorphism was suggestive of a gene-environment interaction since, only in Tth111 I (CC), negative versus positive/neutral maternal attitudes towards the pregnancy predicted fetal weight reduction, but not in the Tth111 I (GC) group, independent of important confounders.",0
"[""These confounders included women's age and BMI and were not explained by gestational age.""]",0
"This is the first time that a gene-environment interaction between a GR polymorphism and maternal attitudes towards pregnancy was found, in relation to fetal weight.",0
To this date there has been some contradicting evidence as to the role of these polymorphisms in fetal outcomes [17–19].,0
"However, controversy surrounds the exact mechanisms by which these responses are regulated.",0
GR alternative splicing might also influence the subsequent activation of signalling pathways by glucocorticoids [20].,0
"In our study, we have shown that all known transcripts of GR splice variants are expressed in the human placenta with GR α being the predominant transcript in all categories studied.",0
These data corroborate a previous preliminary study of placental GRs [20].,0
"Moreover, we demonstrate for the first time the expression of GAS5 in human placentas.",0
We decided to incorporate GAS5 in the current study as it can act as a GR DNA binding decoy and as a result compromise its activity [8].,0
"Interestingly, GAS5 and GR α were the predominant transcripts in both term and preterm placentas.",0
"Here, we provide further information about the regulation of this transcript by cortisol using two in vitro models as it is upregulated by cortisol in a dose-independent manner.",0
This finding provides further evidence of regulation of GAS5 by stress and corroborates initial in vivo data in mice [21].,0
"In this study using C57BL/6 male mice, stress induced GAS5 RNA levels in the hippocampus and this increase was accompanied by a rise of corticosterone levels [22].",0
These in vitro and in vivo observations together are highly suggestive of a functional link between stress and this ncRNA.,0
"In view of previous data in HeLa cells, where GAS5 translocates from the cytoplasm into the nucleus with GR in response to dexamethasone [8], this colocalization is highly suggestive of a potential crosstalk at placental level between GAS5 and the GR.",0
"Preterm labor is associated with high mortality and morbidity [22] and a recent study pointed towards an association between maternal stress and complications of pregnancy, especially preterm birth [23].",0
"There is some controversy surrounding the exact function of GR β , but it appears to exert a dominant-negative effect on GR α -induced transcriptional activity [8].",0
GR γ is a ligand-dependent transcription factor with reduced transactivating activity and its function is still under investigation.,0
"Similarly, little is known about the role of GR-P, a truncated isoform that lacks a large part of the ligand-binding domain, including the domains for silencing of GR in the absence of hormone and transcriptional activation [24].",0
"In our study, an approximate 4-fold change in the GR α /GR-P in preterm labor was detected.",0
have shown that placental GR-P mRNA levels were reduced significantly after spontaneous labor [20].,0
A twofold increase in the GR α /GAS5 ratio was also noted in the preterm group compared with the term group of women.,0
It is attractive therefore to hypothesise that the change in the ratio of the splicing isoforms alters the responsiveness of placental GRs to cortisol and that this may affect gestational age.,0
"We would like to propose a potential model where, during preterm birth, GR α is the predominant receptor since there is a decrease in negative regulators such as GR β , GR γ , and the “pseudo-GRE” GAS5.",0
These ratio changes will ultimately lead to an augmented response towards glucocorticoids with potential detrimental effects for the mother and the fetus.,0
It is possible that this change of relative transcript abundance ratio might be involved in the correlation between negative maternal attitudes (hence highly stressed) and fetal birth weight.,0
"In terms of the polymorphic study, our study provides a novel insight into the involvement of GR polymorphisms in pregnancy outcome.",0
"We have identified a specific group of mothers (Tht III I polymorphism, CC group) in whom maternal attitudes predicted fetal weight.",0
"In a past study, a similar gene-environment interaction was noted between the ER22/23EK polymorphism and the effect of childhood adversity on depression [17].",0
"We acknowledge that measurement of GR polymorphisms posed certain limitations, for example, the use of cell lines as in vitro experimental models.",0
"Although both cell lines (JEG-3 and BeWo) could represent a cytotrophoblastic milieu in vitro , they have differences in their fusogenic capacities.",0
"In addition, microarray analyses demonstrated that many transcripts were differentially expressed between JEG-3 and BeWo cells [25].",0
It would be of interest to repeat these experiments in primary cell lines of syncytialised trophoblasts.,0
This experiment would provide a better insight into the regulation of GAS5 by cortisol.,0
"However and despite these limitations, there is a wealth of literature using those two cell lines as experimental models to study placental function.",0
It would also be of interest to expand these observations in human myometrium that is a key organ responsible for quiescence and contractility responses and also assess whether changes in GR transcripts are due to labor or nonlabor.,0
"To test this, we have performed qPCR for all GRs and GAS5 in the same cohort of placentas divided this time to labor ( n = 18) and nonlabor ( n = 5).",0
There was no apparent change in the expression of any of the genes in these two categories (data not shown).,0
"Therefore, at placental level, the contractile status does not really affect GR transcription.",0
We acknowledge that our sample included small numbers in certain categories of polymorphic groups.,0
"Moreover, the nature of maternal stress was not identified and further analytical approaches are needed to provide conclusive evidence for a gene-environment interaction.",0
"Nevertheless, the statistically significant effect and the size of differences observed between mothers with negative versus positive and neutral attitudes in the Tht111 I CC polymorphism group suggest that this effect may be robust.",0
"Second, the distribution of Bcl I polymorphism seen in this sample may be unique, since there are important geographical/ethnic differences in the prevalence of these polymorphisms.",0
"It should be emphasized that, in the present study, we included a fairly homogeneous cohort of Mediterranean patients from Crete.",0
"Despite these limitations, this is the first study to demonstrate a gene-maternal environment synergism in relation to infant birth weight, using a very brief assessment of maternal attitudes to pregnancy.",0
"Should these data be replicated in a much wider cohort, given the simplicity in assessing such attitudes and the feasibility to identify the homozygous group of women early on in pregnancy, these findings may have significant implications for public health and prevention.",0
"[""For example, based on the polymorphic profile and our brief assessment of mothers' attitude towards the pregnancy, we could screen noninvasively and identify mothers during pregnancy that may benefit from stress-management strategies, and this could possibly dramatically improve health outcomes for the mother as well as the fetus.""]",0
Body mass index is associated with the maternal lines but height is heritable across family lines in the Lifeways Cross-Generation Cohort Study\n\nAbstract\n\nObjectives\nOverweight and obesity is a problem in children in particular and determining pathways of transmission is important in prevention.,0
We aimed to examine associations for body mass index (BMI) across three generations of the same families.,0
"[""Results\nCorrelation of offspring's BMI with that of the mother increased with age (correlation coefficient 0.15 increasing to 0.28, p value <0.001 in all cases) while no consistent pattern was seen with offspring and fathers.""]",0
There was an association also with each parent and their own mother.,0
"[""Offspring's BMI was correlated to a lesser extent with that of the maternal grandmother while for girls only there was an association with that of the paternal grandmother at ages 0 and 5 (correlation coefficients 0.25, 0.28, p values 0.02, 0.01, respectively).""]",0
"In contrast, height of the child was strongly associated with those of all family members at age 5, but at birth and at age 9 only there was an association with those of the parents and the paternal grandfather.",0
"[""Correlation of offspring's height with those of the mother and father increased with age.""]",0
"Conclusions\nThe results suggest that BMI is predominantly associated with the maternal line, possibly either with intrauterine development, or inherited through the X chromosome, or both, while height is a more complex trait with genetic influences of the parents and that of the paternal grandfather predominating.",0
"[""Caption (BOXED-TEXT)\nStrengths and limitations of this study\nThis is one of the few studies to examine association between grandparents’ characteristics and grandchildren's growth across seven lineages and at three time points.""]",0
"The results of this study are novel, suggesting that body mass index is predominantly associated with maternal pathways, whether through intrauterine development or inherited through the X chromosome or both.",0
"The statistical analysis is novel, using mixed-model techniques that enable all the data to be utilised including incomplete families.",0
"A limitation is the relatively small numbers of respondents with differential response rates at each sweep, particularly when children averaged 9\u2005years of age.",0
A further limitation is the possibility that deceased grandparents would have different patterns of association with their grandchildren than those living.,0
Introduction\nIncreasing body mass index (BMI) and obesity levels in current populations are a source of concern for public health policy in many countries.,0
"There is significant interest in what influences weight gain over the life course and the degree to which risk of overweight or obesity is transmitted across generations of families.1–3From studies that have examined the heritability of BMI,45it is clear that BMI does have a heritable component.",0
"However, the majority of family studies of BMI examine relationships between two generations only and are not adjusted for cohort effects.",0
"Studies in which BMI of children is documented at repeated times show strong tracking patterns with age,6–9but this has not been reported in relation to family lineages including grandparents.",0
There are very few human studies which include three generations of family members and which also collect anthropometric data or study heritability patterns.,0
"[""The Genetics of Pre-eclampsia (GOPEC) consortium studied patterns of inheritance across three generations in relation to risk of pre-eclampsia.10A US study, employing self-reported grandparental data, looked at familial associations for childhood overweight.11In Hong Kong, an economy in epidemiological transition, grandparental and parental education in relation to childhood weight was studied, the parental influence being stronger.12A small number of studies have been reported which examine grandparental morbidity and mortality data in relation to infant birth weight and growth patterns.13–16Most recently, data from the Overkalix study in Sweden, which relates famine experience decades ago with current grandchildren's cardiovascular disease outcomes, suggest that the paternal grandmother's (PGM) exposure to famine-like conditions in childhood was associated with an increased likelihood of cardiovascular disease in her adult granddaughter, whereas the mortality association was limited to grandsons for the paternal grandfather (PGF).1718The maternal grandmother (MGM) may be particularly significant, because she supplies the ovum through the mother to her grandchild, as well as her nurturing role to the mother and grandchild.119Both grandmothers provide an intrauterine environment for the respective parents of any index grandchild.""]",0
