PMCID	SENTENCE_NUM	SENTENCE_START	SENTENCE_END	WORD	POS_TAG	WORD_START	WORD_END	BIO_TAG	PMC_MENTION_ID	ONTOLOGY_CONCEPT_ID	ONTOLOGY_LABEL
PMC7222517	PMC7222517_80	17977	18255	2019	CD	18011	18015	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	>	NNP	18015	18016	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	s	VBD	18016	18017	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	R	NNP	18018	18019	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	the	DT	18020	18023	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	magnitude	NN	18024	18033	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	of	IN	18034	18036	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	the	DT	18037	18040	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	relationship	NN	18041	18053	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	between	IN	18054	18061	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	the	DT	18062	18065	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	variables	NNS	18066	18075	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	can	MD	18076	18079	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	be	VB	18080	18082	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	visualized	VBN	18083	18093	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	(	(	18094	18095	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	MIC	NNP	18095	18098	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	<	NNP	18098	18099	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	U	NNP	18099	18100	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	+	NNP	18100	18101	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	2009	CD	18101	18105	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	>=<	NNP	18105	18108	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	U	NNP	18108	18109	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	+	NNP	18109	18110	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	2009	CD	18110	18114	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	>	NNP	18114	18115	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	0	CD	18115	18116	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	indicates	VBZ	18117	18126	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	no	DT	18127	18129	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	relationship	NN	18130	18142	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	;	:	18142	18143	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	MIC	NNP	18144	18147	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	<	NNP	18147	18148	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	U	NNP	18148	18149	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	+	NNP	18149	18150	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	2009	CD	18150	18154	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	>=<	NNP	18154	18157	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	U	NNP	18157	18158	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	+	NNP	18158	18159	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	2009	CD	18159	18163	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	>	NNP	18163	18164	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	1	CD	18164	18165	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	indicates	VBZ	18166	18175	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	highly	RB	18176	18182	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	related	JJ	18183	18190	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	),	NN	18190	18192	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	as	IN	18193	18195	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	can	MD	18196	18199	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	the	DT	18200	18203	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	nature	NN	18204	18210	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	of	IN	18211	18213	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	the	DT	18214	18217	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	relationship	NN	18218	18230	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	(	(	18231	18232	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	linear	JJ	18232	18238	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	vs	NN	18239	18241	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	.	.	18241	18242	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	non	CC	18243	18246	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	-	:	18246	18247	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	linear	JJ	18247	18253	O	None	None	None
PMC7222517	PMC7222517_80	17977	18255	).	NN	18253	18255	O	None	None	None
PMC7222517	PMC7222517_81	18256	18311	MIC	NNP	18256	18259	O	None	None	None
PMC7222517	PMC7222517_81	18256	18311	was	VBD	18260	18263	O	None	None	None
PMC7222517	PMC7222517_81	18256	18311	calculated	VBN	18264	18274	O	None	None	None
PMC7222517	PMC7222517_81	18256	18311	using	VBG	18275	18280	O	None	None	None
PMC7222517	PMC7222517_81	18256	18311	the	DT	18281	18284	O	None	None	None
PMC7222517	PMC7222517_81	18256	18311	python	NN	18285	18291	O	None	None	None
PMC7222517	PMC7222517_81	18256	18311	minepy	NN	18292	18298	O	None	None	None
PMC7222517	PMC7222517_81	18256	18311	module	NN	18299	18305	O	None	None	None
PMC7222517	PMC7222517_81	18256	18311	[	VBD	18306	18307	O	None	None	None
PMC7222517	PMC7222517_81	18256	18311	13	CD	18307	18309	O	None	None	None
PMC7222517	PMC7222517_81	18256	18311	].	NN	18309	18311	O	None	None	None
PMC7222517	PMC7222517_82	18313	18416	HD	NNP	18313	18315	O	None	None	None
PMC7222517	PMC7222517_82	18313	18416	spot	NN	18316	18320	O	None	None	None
PMC7222517	PMC7222517_82	18313	18416	analysis	NN	18321	18329	O	None	None	None
PMC7222517	PMC7222517_82	18313	18416	Raw	NNP	18330	18333	O	None	None	None
PMC7222517	PMC7222517_82	18313	18416	feature	NN	18334	18341	O	None	None	None
PMC7222517	PMC7222517_82	18313	18416	counts	VBZ	18342	18348	O	None	None	None
PMC7222517	PMC7222517_82	18313	18416	derived	VBN	18349	18356	O	None	None	None
PMC7222517	PMC7222517_82	18313	18416	from	IN	18357	18361	O	None	None	None
PMC7222517	PMC7222517_82	18313	18416	RSubread	NNP	18362	18370	O	None	None	None
PMC7222517	PMC7222517_82	18313	18416	were	VBD	18371	18375	O	None	None	None
PMC7222517	PMC7222517_82	18313	18416	submitted	VBN	18376	18385	O	None	None	None
PMC7222517	PMC7222517_82	18313	18416	to	TO	18386	18388	O	None	None	None
PMC7222517	PMC7222517_82	18313	18416	the	DT	18389	18392	O	None	None	None
PMC7222517	PMC7222517_82	18313	18416	HD	NNP	18393	18395	O	None	None	None
PMC7222517	PMC7222517_82	18313	18416	Spot	NNP	18396	18400	O	None	None	None
PMC7222517	PMC7222517_82	18313	18416	algorithm	VBD	18401	18410	O	None	None	None
PMC7222517	PMC7222517_82	18313	18416	[	$	18411	18412	O	None	None	None
PMC7222517	PMC7222517_82	18313	18416	14	CD	18412	18414	O	None	None	None
PMC7222517	PMC7222517_82	18313	18416	].	NN	18414	18416	O	None	None	None
PMC7222517	PMC7222517_83	18417	18579	Due	JJ	18417	18420	O	None	None	None
PMC7222517	PMC7222517_83	18417	18579	to	TO	18421	18423	O	None	None	None
PMC7222517	PMC7222517_83	18417	18579	the	DT	18424	18427	O	None	None	None
PMC7222517	PMC7222517_83	18417	18579	substantial	JJ	18428	18439	O	None	None	None
PMC7222517	PMC7222517_83	18417	18579	imbalance	NN	18440	18449	O	None	None	None
PMC7222517	PMC7222517_83	18417	18579	of	IN	18450	18452	O	None	None	None
PMC7222517	PMC7222517_83	18417	18579	data	NN	18453	18457	O	None	None	None
PMC7222517	PMC7222517_83	18417	18579	classes	NNS	18458	18465	O	None	None	None
PMC7222517	PMC7222517_83	18417	18579	,	,	18465	18466	O	None	None	None
PMC7222517	PMC7222517_83	18417	18579	the	DT	18467	18470	O	None	None	None
PMC7222517	PMC7222517_83	18417	18579	HD	NNP	18471	18473	O	None	None	None
PMC7222517	PMC7222517_83	18417	18579	Spot	NNP	18474	18478	O	None	None	None
PMC7222517	PMC7222517_83	18417	18579	algorithm	NN	18479	18488	O	None	None	None
PMC7222517	PMC7222517_83	18417	18579	was	VBD	18489	18492	O	None	None	None
PMC7222517	PMC7222517_83	18417	18579	optimized	VBN	18493	18502	O	None	None	None
PMC7222517	PMC7222517_83	18417	18579	with	IN	18503	18507	O	None	None	None
PMC7222517	PMC7222517_83	18417	18579	respect	NN	18508	18515	O	None	None	None
PMC7222517	PMC7222517_83	18417	18579	to	TO	18516	18518	O	None	None	None
PMC7222517	PMC7222517_83	18417	18579	maximizing	VBG	18519	18529	O	None	None	None
PMC7222517	PMC7222517_83	18417	18579	the	DT	18530	18533	O	None	None	None
PMC7222517	PMC7222517_83	18417	18579	area	NN	18534	18538	O	None	None	None
PMC7222517	PMC7222517_83	18417	18579	under	IN	18539	18544	O	None	None	None
PMC7222517	PMC7222517_83	18417	18579	the	DT	18545	18548	O	None	None	None
PMC7222517	PMC7222517_83	18417	18579	precision	NN	18549	18558	O	None	None	None
PMC7222517	PMC7222517_83	18417	18579	-	:	18558	18559	O	None	None	None
PMC7222517	PMC7222517_83	18417	18579	recall	NN	18559	18565	O	None	None	None
PMC7222517	PMC7222517_83	18417	18579	(	(	18566	18567	O	None	None	None
PMC7222517	PMC7222517_83	18417	18579	AUPR	NNP	18567	18571	O	None	None	None
PMC7222517	PMC7222517_83	18417	18579	)	)	18571	18572	O	None	None	None
PMC7222517	PMC7222517_83	18417	18579	curve	NN	18573	18578	O	None	None	None
PMC7222517	PMC7222517_83	18417	18579	.	.	18578	18579	O	None	None	None
PMC7222517	PMC7222517_84	18580	18764	HD	NNP	18580	18582	O	None	None	None
PMC7222517	PMC7222517_84	18580	18764	Spot	NNP	18583	18587	O	None	None	None
PMC7222517	PMC7222517_84	18580	18764	developed	VBD	18588	18597	O	None	None	None
PMC7222517	PMC7222517_84	18580	18764	a	DT	18598	18599	O	None	None	None
PMC7222517	PMC7222517_84	18580	18764	classifier	NN	18600	18610	O	None	None	None
PMC7222517	PMC7222517_84	18580	18764	that	WDT	18611	18615	O	None	None	None
PMC7222517	PMC7222517_84	18580	18764	achieved	VBD	18616	18624	O	None	None	None
PMC7222517	PMC7222517_84	18580	18764	an	DT	18625	18627	O	None	None	None
PMC7222517	PMC7222517_84	18580	18764	average	JJ	18628	18635	O	None	None	None
PMC7222517	PMC7222517_84	18580	18764	AUPR	NNP	18636	18640	O	None	None	None
PMC7222517	PMC7222517_84	18580	18764	value	NN	18641	18646	O	None	None	None
PMC7222517	PMC7222517_84	18580	18764	of	IN	18647	18649	O	None	None	None
PMC7222517	PMC7222517_84	18580	18764	1	CD	18650	18651	O	None	None	None
PMC7222517	PMC7222517_84	18580	18764	.	.	18651	18652	O	None	None	None
PMC7222517	PMC7222517_84	18580	18764	00	CD	18652	18654	O	None	None	None
PMC7222517	PMC7222517_84	18580	18764	over	IN	18655	18659	O	None	None	None
PMC7222517	PMC7222517_84	18580	18764	5	CD	18660	18661	O	None	None	None
PMC7222517	PMC7222517_84	18580	18764	-	:	18661	18662	O	None	None	None
PMC7222517	PMC7222517_84	18580	18764	fold	NN	18662	18666	O	None	None	None
PMC7222517	PMC7222517_84	18580	18764	cross	NN	18667	18672	O	None	None	None
PMC7222517	PMC7222517_84	18580	18764	-	:	18672	18673	O	None	None	None
PMC7222517	PMC7222517_84	18580	18764	validation	NN	18673	18683	O	None	None	None
PMC7222517	PMC7222517_84	18580	18764	and	CC	18684	18687	O	None	None	None
PMC7222517	PMC7222517_84	18580	18764	subsequently	RB	18688	18700	O	None	None	None
PMC7222517	PMC7222517_84	18580	18764	determined	VBD	18701	18711	O	None	None	None
PMC7222517	PMC7222517_84	18580	18764	the	DT	18712	18715	O	None	None	None
PMC7222517	PMC7222517_84	18580	18764	mean	JJ	18716	18720	O	None	None	None
PMC7222517	PMC7222517_84	18580	18764	absolute	NN	18721	18729	O	None	None	None
PMC7222517	PMC7222517_84	18580	18764	Shapley	NNP	18730	18737	O	None	None	None
PMC7222517	PMC7222517_84	18580	18764	value	NN	18738	18743	O	None	None	None
PMC7222517	PMC7222517_84	18580	18764	for	IN	18744	18747	O	None	None	None
PMC7222517	PMC7222517_84	18580	18764	each	DT	18748	18752	O	None	None	None
PMC7222517	PMC7222517_84	18580	18764	transcript	NN	18753	18763	O	None	None	None
PMC7222517	PMC7222517_84	18580	18764	.	.	18763	18764	O	None	None	None
PMC7222517	PMC7222517_85	18765	18832	Shapley	NNP	18765	18772	O	None	None	None
PMC7222517	PMC7222517_85	18765	18832	values	NNS	18773	18779	O	None	None	None
PMC7222517	PMC7222517_85	18765	18832	can	MD	18780	18783	O	None	None	None
PMC7222517	PMC7222517_85	18765	18832	conceptually	RB	18784	18796	O	None	None	None
PMC7222517	PMC7222517_85	18765	18832	be	VB	18797	18799	O	None	None	None
PMC7222517	PMC7222517_85	18765	18832	understood	VBN	18800	18810	O	None	None	None
PMC7222517	PMC7222517_85	18765	18832	as	IN	18811	18813	O	None	None	None
PMC7222517	PMC7222517_85	18765	18832	importance	NN	18814	18824	O	None	None	None
PMC7222517	PMC7222517_85	18765	18832	scores	NNS	18825	18831	O	None	None	None
PMC7222517	PMC7222517_85	18765	18832	.	.	18831	18832	O	None	None	None
PMC7222517	PMC7222517_86	18833	18971	In	IN	18833	18835	O	None	None	None
PMC7222517	PMC7222517_86	18833	18971	this	DT	18836	18840	O	None	None	None
PMC7222517	PMC7222517_86	18833	18971	context	NN	18841	18848	O	None	None	None
PMC7222517	PMC7222517_86	18833	18971	,	,	18848	18849	O	None	None	None
PMC7222517	PMC7222517_86	18833	18971	a	DT	18850	18851	O	None	None	None
PMC7222517	PMC7222517_86	18833	18971	higher	JJR	18852	18858	O	None	None	None
PMC7222517	PMC7222517_86	18833	18971	Shapley	NNP	18859	18866	O	None	None	None
PMC7222517	PMC7222517_86	18833	18971	value	NN	18867	18872	O	None	None	None
PMC7222517	PMC7222517_86	18833	18971	means	VBZ	18873	18878	O	None	None	None
PMC7222517	PMC7222517_86	18833	18971	a	DT	18879	18880	O	None	None	None
PMC7222517	PMC7222517_86	18833	18971	transcript	NN	18881	18891	O	None	None	None
PMC7222517	PMC7222517_86	18833	18971	is	VBZ	18892	18894	O	None	None	None
PMC7222517	PMC7222517_86	18833	18971	more	RBR	18895	18899	O	None	None	None
PMC7222517	PMC7222517_86	18833	18971	important	JJ	18900	18909	O	None	None	None
PMC7222517	PMC7222517_86	18833	18971	in	IN	18910	18912	O	None	None	None
PMC7222517	PMC7222517_86	18833	18971	determining	VBG	18913	18924	O	None	None	None
PMC7222517	PMC7222517_86	18833	18971	the	DT	18925	18928	O	None	None	None
PMC7222517	PMC7222517_86	18833	18971	age	NN	18929	18932	O	None	None	None
PMC7222517	PMC7222517_86	18833	18971	group	NN	18933	18938	O	None	None	None
PMC7222517	PMC7222517_86	18833	18971	from	IN	18939	18943	O	None	None	None
PMC7222517	PMC7222517_86	18833	18971	which	WDT	18944	18949	O	None	None	None
PMC7222517	PMC7222517_86	18833	18971	the	DT	18950	18953	O	None	None	None
PMC7222517	PMC7222517_86	18833	18971	sample	NN	18954	18960	O	None	None	None
PMC7222517	PMC7222517_86	18833	18971	was	VBD	18961	18964	O	None	None	None
PMC7222517	PMC7222517_86	18833	18971	taken	VBN	18965	18970	O	None	None	None
PMC7222517	PMC7222517_86	18833	18971	.	.	18970	18971	O	None	None	None
PMC7222517	PMC7222517_87	18972	19212	The	DT	18972	18975	O	None	None	None
PMC7222517	PMC7222517_87	18972	19212	top	JJ	18976	18979	O	None	None	None
PMC7222517	PMC7222517_87	18972	19212	50	CD	18980	18982	O	None	None	None
PMC7222517	PMC7222517_87	18972	19212	transcripts	NNS	18983	18994	O	None	None	None
PMC7222517	PMC7222517_87	18972	19212	ranked	VBN	18995	19001	O	None	None	None
PMC7222517	PMC7222517_87	18972	19212	by	IN	19002	19004	O	None	None	None
PMC7222517	PMC7222517_87	18972	19212	Shapley	NNP	19005	19012	O	None	None	None
PMC7222517	PMC7222517_87	18972	19212	value	NN	19013	19018	O	None	None	None
PMC7222517	PMC7222517_87	18972	19212	and	CC	19019	19022	O	None	None	None
PMC7222517	PMC7222517_87	18972	19212	the	DT	19023	19026	O	None	None	None
PMC7222517	PMC7222517_87	18972	19212	list	NN	19027	19031	O	None	None	None
PMC7222517	PMC7222517_87	18972	19212	of	IN	19032	19034	O	None	None	None
PMC7222517	PMC7222517_87	18972	19212	20	CD	19035	19037	O	None	None	None
PMC7222517	PMC7222517_87	18972	19212	previously	RB	19038	19048	O	None	None	None
PMC7222517	PMC7222517_87	18972	19212	identified	VBN	19049	19059	O	None	None	None
PMC7222517	PMC7222517_87	18972	19212	therapeutic	JJ	19060	19071	O	None	None	None
PMC7222517	PMC7222517_87	18972	19212	targets	NNS	19072	19079	O	None	None	None
PMC7222517	PMC7222517_87	18972	19212	were	VBD	19080	19084	O	None	None	None
PMC7222517	PMC7222517_87	18972	19212	then	RB	19085	19089	O	None	None	None
PMC7222517	PMC7222517_87	18972	19212	submitted	VBN	19090	19099	O	None	None	None
PMC7222517	PMC7222517_87	18972	19212	for	IN	19100	19103	O	None	None	None
PMC7222517	PMC7222517_87	18972	19212	Metascape	NNP	19104	19113	O	None	None	None
PMC7222517	PMC7222517_87	18972	19212	[	NNP	19114	19115	O	None	None	None
PMC7222517	PMC7222517_87	18972	19212	15	CD	19115	19117	O	None	None	None
PMC7222517	PMC7222517_87	18972	19212	]	NNP	19117	19118	O	None	None	None
PMC7222517	PMC7222517_87	18972	19212	express	NN	19119	19126	O	None	None	None
PMC7222517	PMC7222517_87	18972	19212	analysis	NN	19127	19135	O	None	None	None
PMC7222517	PMC7222517_87	18972	19212	to	TO	19136	19138	O	None	None	None
PMC7222517	PMC7222517_87	18972	19212	explore	VB	19139	19146	O	None	None	None
PMC7222517	PMC7222517_87	18972	19212	potential	JJ	19147	19156	O	None	None	None
PMC7222517	PMC7222517_87	18972	19212	ontologic	JJ	19157	19166	O	None	None	None
PMC7222517	PMC7222517_87	18972	19212	connections	NNS	19167	19178	O	None	None	None
PMC7222517	PMC7222517_87	18972	19212	between	IN	19179	19186	O	None	None	None
PMC7222517	PMC7222517_87	18972	19212	gene	NN	19187	19191	O	None	None	None
PMC7222517	PMC7222517_87	18972	19212	sets	NNS	19192	19196	O	None	None	None
PMC7222517	PMC7222517_87	18972	19212	using	VBG	19197	19202	O	None	None	None
PMC7222517	PMC7222517_87	18972	19212	GO	NNP	19203	19205	O	None	None	None
PMC7222517	PMC7222517_87	18972	19212	terms	NNS	19206	19211	O	None	None	None
PMC7222517	PMC7222517_87	18972	19212	.	.	19211	19212	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	Results	NNS	19214	19221	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	Canonical	JJ	19223	19232	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	differential	JJ	19233	19245	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	expression	NN	19246	19256	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	analysis	NN	19257	19265	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	reveals	VBZ	19266	19273	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	no	DT	19274	19276	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	therapeutically	RB	19277	19292	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	relevant	JJ	19293	19301	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	distinction	NN	19302	19313	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	between	IN	19314	19321	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	adult	NN	19322	19327	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	and	CC	19328	19331	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	pediatric	JJ	19332	19341	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	ACP	NNP	19342	19345	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	specimens	VBZ	19346	19355	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	Overall	NNP	19356	19363	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	,	,	19363	19364	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	87	CD	19365	19367	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	.	.	19367	19368	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	3	CD	19368	19369	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	%	NN	19369	19370	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	of	IN	19371	19373	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	the	DT	19374	19377	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	transcripts	NNS	19378	19389	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	interrogated	VBN	19390	19402	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	were	VBD	19403	19407	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	insignificant	JJ	19408	19421	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	(	(	19422	19423	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	IHW	NNP	19423	19426	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	p	VBZ	19427	19428	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	-	:	19428	19429	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	value	NN	19429	19434	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	><	NNP	19435	19437	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	U	NNP	19437	19438	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	+	NNP	19438	19439	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	2009	CD	19439	19443	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	>	NNP	19443	19444	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	0	CD	19444	19445	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	.	.	19445	19446	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	1	CD	19446	19447	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	)	)	19447	19448	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	and	CC	19449	19452	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	slightly	RB	19453	19461	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	more	JJR	19462	19466	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	transcripts	NNS	19467	19478	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	enriched	VBD	19479	19487	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	within	IN	19488	19494	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	the	DT	19495	19498	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	pediatric	JJ	19499	19508	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	population	NN	19509	19519	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	versus	IN	19520	19526	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	the	DT	19527	19530	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	adult	NN	19531	19536	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	population	NN	19537	19547	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	(	(	19548	19549	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	6	CD	19549	19550	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	.	.	19550	19551	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	8	CD	19551	19552	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	%	NN	19552	19553	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	versus	NN	19554	19560	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	5	CD	19561	19562	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	.	.	19562	19563	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	9	CD	19563	19564	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	%,	NN	19564	19566	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	respectively	RB	19567	19579	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	,	,	19579	19580	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	Fig	NNP	19581	19584	O	None	None	None
PMC7222517	PMC7222517_88	19214	19585	.	.	19584	19585	O	None	None	None
PMC7222517	PMC7222517_89	19586	19590	1a	CD	19586	19588	O	None	None	None
PMC7222517	PMC7222517_89	19586	19590	).	NN	19588	19590	O	None	None	None
PMC7222517	PMC7222517_90	19591	19721	Considerable	JJ	19591	19603	O	None	None	None
PMC7222517	PMC7222517_90	19591	19721	heterogeneity	NN	19604	19617	O	None	None	None
PMC7222517	PMC7222517_90	19591	19721	between	IN	19618	19625	O	None	None	None
PMC7222517	PMC7222517_90	19591	19721	all	DT	19626	19629	O	None	None	None
PMC7222517	PMC7222517_90	19591	19721	samples	NNS	19630	19637	O	None	None	None
PMC7222517	PMC7222517_90	19591	19721	(	(	19638	19639	O	None	None	None
PMC7222517	PMC7222517_90	19591	19721	irrespective	NN	19639	19651	O	None	None	None
PMC7222517	PMC7222517_90	19591	19721	of	IN	19652	19654	O	None	None	None
PMC7222517	PMC7222517_90	19591	19721	age	NN	19655	19658	O	None	None	None
PMC7222517	PMC7222517_90	19591	19721	group	NN	19659	19664	O	None	None	None
PMC7222517	PMC7222517_90	19591	19721	)	)	19664	19665	O	None	None	None
PMC7222517	PMC7222517_90	19591	19721	was	VBD	19666	19669	O	None	None	None
PMC7222517	PMC7222517_90	19591	19721	identified	VBN	19670	19680	O	None	None	None
PMC7222517	PMC7222517_90	19591	19721	with	IN	19681	19685	O	None	None	None
PMC7222517	PMC7222517_90	19591	19721	the	DT	19686	19689	O	None	None	None
PMC7222517	PMC7222517_90	19591	19721	Euclidean	NNP	19690	19699	O	None	None	None
PMC7222517	PMC7222517_90	19591	19721	distance	NN	19700	19708	O	None	None	None
PMC7222517	PMC7222517_90	19591	19721	matrix	NN	19709	19715	O	None	None	None
PMC7222517	PMC7222517_90	19591	19721	(	(	19716	19717	O	None	None	None
PMC7222517	PMC7222517_90	19591	19721	Fig	NNP	19717	19720	O	None	None	None
PMC7222517	PMC7222517_90	19591	19721	.	.	19720	19721	O	None	None	None
PMC7222517	PMC7222517_91	19722	19726	1b	CD	19722	19724	O	None	None	None
PMC7222517	PMC7222517_91	19722	19726	).	NN	19724	19726	O	None	None	None
PMC7222517	PMC7222517_92	19727	19830	Both	DT	19727	19731	O	None	None	None
PMC7222517	PMC7222517_92	19727	19830	the	DT	19732	19735	O	None	None	None
PMC7222517	PMC7222517_92	19727	19830	agglomerative	NN	19736	19749	O	None	None	None
PMC7222517	PMC7222517_92	19727	19830	and	CC	19750	19753	O	None	None	None
PMC7222517	PMC7222517_92	19727	19830	divisive	JJ	19754	19762	O	None	None	None
